SID,Region,TGL,CO,Grid ,Dependancy,Sub Cities,NPS Sites,Corporate Client Site,Technology,Site Importance,Single City Region (RAN),Single City Region (Com),Site Category,Revenue Cat,OnAirDate,"New 
USF Sites",Sharing Status,Shared With,OMO Site ID,"Locked Site
Expire Date","DG Opertational Status
(696 Update)",Solar Sites,Li-Ion Sites,"Jan-25
(Fuel)","Feb-25
(Fuel)","Mar-25
(Fuel)","Apr-25
(Fuel)","May-25
(Fuel)","Jun-25
(Fuel)","Jul-25
(Fuel)","Aug-25
(Fuel)","Sep-25
(Fuel)","Oct-25
(Fuel)","Nov-25
(Fuel)","Dec-25
(Fuel)",Jan 25 TCH%,Feb 25 TCH%,Mar 25 TCH%,Apr 25 TCH%,May 25 TCH%,Jun 25 TCH%,Jul 25 TCH%,Aug 25 TCH%,Sep 25 TCH%,q1,q2,q3,Oct 25 TCH%,Nov 25 TCH%,Dec 25 TCH%,Jan 26 TCH%,Feb 26 TCH%,2026-01-20 00:00:00,2026-01-21 00:00:00,2026-01-22 00:00:00,2026-01-23 00:00:00,2026-01-24 00:00:00,2026-01-25 00:00:00,2026-01-26 00:00:00,2026-01-27 00:00:00,2026-01-28 00:00:00,2026-01-29 00:00:00,2026-01-30 00:00:00,2026-01-31 00:00:00,2026-02-01 00:00:00,2026-02-02 00:00:00,2026-02-03 00:00:00,2026-02-04 00:00:00,2026-02-05 00:00:00,2026-02-06 00:00:00,2026-02-07 00:00:00,2026-02-08 00:00:00,2026-02-09 00:00:00,2026-02-10 00:00:00
2177,South-1,salman.amin,m.inamhanif_s1,S1003,0,Orangi Town,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-03-12,Non USF Sites,Not Shared,-,-,-,-,-,2021-12-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,96.60423215053764,93.72894583333333,97.39228569892472,94.02404544444445,91.47082741935483,88.77615777777777,93.04293738095234,94.21321903225805,98.20640077777779,95.90848789426524,91.42367688052569,95.15418573032939,94.99213569892476,79.45058477777778,72.87138204301075,70.8712906451613,66.595561,69.11503,53.61462,69.94349333333334,65.99347333333333,64.68410666666666,72.94501333333334,56.31202666666667,77.15735333333333,72.52594333333333,68.35316999999999,82.87321333333334,60.561483333333335,61.79010333333335,75.62433,72.37213666666668,55.39205666666667,63.00419,57.89814333333334,72.08749333333334,63.948836666666665,72.78173666666667,71.05658333333334
2174,South-1,aqib.rasheed,kamran_ali_c1,S1007,0,Other Cities,No,No,2G+3G+4G,BTS,-,-,Gold,PGS,2012-03-12,Non USF Sites,Shared as Guest,Edotco,e.coPK000323SI,-,-,-,2022-05-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,98.10947720430107,95.68765619047622,95.9752405376344,95.6758992222222,96.98993666666667,95.4738896666667,98.9381493548387,91.68540333333334,94.89926111111113,96.59079131080391,96.04657518518519,95.17427126642771,97.23587612903226,98.38461344444444,96.43240075268815,97.702376344086,98.159916,96.94211333333332,91.7258,97.94,97.71333333333332,98.31333333333333,98.47000000000001,94.20669666666667,98.70333333333333,98.16666666666667,98.64333333333333,97.77,98.2,98.63333333333333,97.96999999999998,98.33,98.37666666666667,97.54582666666666,97.99666666666667,98.04,98.25666666666666,98.19666666666667,98.25333333333333
1953,South-2,muhammad.aamir,yaseen.ali,S2010,0,Umerkot,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-03-12,Non USF Sites,Shared as Host,Ufone,-,-,Yes,-,2024-10-16 00:00:00,100,100,180,160,120,100,150,0,260,370,280,330,97.1028753763441,95.38725071428571,93.34820258064515,95.51169788888892,93.96474741935482,94.945641,93.69875911111112,95.43179903225804,73.08370766666667,95.27944289042499,94.8073621027479,87.40475527001195,97.88807150537636,95.28213833333332,97.44726580645158,97.02343569892476,95.701883,97.66333333333334,97.39,97.90333333333332,97.33666666666666,97.57,97.44666666666667,97.04333333333334,97.07333333333334,97.82333333333334,97.58333333333333,97.28000000000002,98.10000000000001,97.64999999999999,97.21333333333332,95.68583333333333,96.38752,97.42333333333333,96.70348000000001,97.74333333333334,95.65921666666667,89.52281666666666,93.02996333333333
178,South-1,moiz.hussain,m.amir_s1,S1012,0,Landhi,No,No,2G+3G+4G,BTS,-,-,Gold,PGS,2012-03-12,Non USF Sites,Shared as Guest,Deodar,KHI5437,-,-,-,2023-12-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,89.66284731182795,90.97572035714286,88.4291652688172,80.98953411111111,70.61227322580643,77.87860111111111,85.73639612903227,77.89888645161291,79.55547333333335,89.68924431259602,76.49346948267622,81.06358530465951,85.82319666666666,83.60713544444444,80.97729129032258,89.53064129032258,88.47701033333333,80.51486666666666,82.80367333333334,93.35838000000001,95.36376333333334,87.79379333333333,82.74877,85.58804666666667,81.51889666666666,84.85876666666667,78.25317333333334,94.79175666666667,87.09637333333335,89.78742666666666,87.90481999999999,93.14119333333333,91.42731666666667,87.32267,91.75810333333334,82.81723,80.96136,85.36159666666667,94.28838666666667
2188,South-2,muhammad.aamir,gul.baloch,S2010,0,Mirpurkhas,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-03-15,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,93.4535987096774,93.02272916666666,94.34204096774191,73.59748744444443,91.96661698924733,93.61486500000001,95.91252344827586,94.6455127777778,93.23365633333334,93.60612294802866,86.39298981123058,94.597230853129,99.02288580645161,98.14701899999999,56.6488988172043,93.15745236559141,97.39452233333333,67.57286333333333,62.98032333333333,98.13,98.37,98.41333333333334,96.63952333333333,94.97353666666667,82.31082,98.40666666666668,98.17666666666666,98.46666666666665,98.42333333333333,98.00369333333333,90.58313666666668,98.57666666666667,95.13240666666667,98.54,98.65265333333332,98.55,98.89,98.50333333333333,98.51333333333334
2076,South-1,salman.amin,khalidshah_s1,S1005,0,Surjani,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-03-15,Non USF Sites,Not Shared,-,-,-,-,-,2023-12-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,89.79888752688171,94.97989607142858,98.38595021505377,88.64471122222224,87.32768763440859,87.99773633333331,87.03486620689655,91.88943688172043,99.60456377777777,94.3882446044547,87.99004506332138,92.84295562213158,95.57003999999999,92.3942818888889,93.4495559139785,99.02563129032258,97.32248333333334,100,100,99.81271,99.87,100,99.99666666666667,100,100,99.98,100,100,99.99666666666667,100,73.22816666666667,100,100,100,100,100,100,99.99666666666667,100
169,South-1,moiz.hussain,abrehman,S1010,0,Landhi,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-03-15,Non USF Sites,Shared as Guest,Ufone,9069,-,-,-,2024-10-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,89.05728677419356,94.94744476190476,79.0879569892473,76.51002366666668,95.43823784946237,95.8938821111111,98.0066387654321,95.2489323655914,95.69370655555558,87.69756284178187,89.28071454241338,96.31642589552636,95.31128569892472,96.54801744444445,95.56806956989247,94.57827376344089,87.90613866666666,92.31253,90.17848333333332,87.75497,90.72311,91.85267333333333,90.19635,90.43121666666667,89.43008666666667,90.42300666666667,89.66711666666667,89.07332333333333,89.49814666666667,89.17777666666666,89.30835,84.32421666666666,90.16341,89.11346666666667,82.00725,85.74231333333334,89.05687666666665,89.80998666666666,90.35773999999999
2169,South-1,Aman.Siddiqui,Amir.Pirzada,S1008,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-03-19,Non USF Sites,Not Shared,-,-,-,-,-,2024-04-06 00:00:00,1680,1440,1800,1650,1110,180,0,0,0,0,0,0,88.31367548387097,86.52998654761905,87.0384511827957,84.53817455555554,75.20635892473119,76.80931744444442,77.97442862068966,88.84148962962963,92.69542577777777,87.29403773809524,78.85128364157706,86.50378134269903,89.4654247311828,85.37646466666666,90.5494217204301,79.68971516129032,84.47036566666665,62.29088333333333,85.92097666666666,79.18954000000001,99.82,78.65722,96.36954666666668,96.81529,68.28778333333334,57.80290333333335,90.49164333333333,72.76339666666667,92.67384666666665,78.54837333333334,64.18338,92.81247333333333,84.52591333333332,90.76256000000001,89.9815,86.80657333333333,92.65576666666668,92.88433666666667,71.54278
2069,South-1,salman.amin,m.inamhanif_s1,S1003,0,Orangi Town,No,No,2G+3G+4G,BTS,-,-,Gold,PGS,2012-03-22,Non USF Sites,Shared as Guest,Deodar,KHI5928,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,98.26937655913977,80.04599833333334,74.86378408602151,75.00624255555554,74.76603623655915,74.74510933333336,89.43918071428571,97.38405387096775,98.35863100000002,84.39305299283154,74.83912937514935,95.06062186175116,81.75380618279571,76.92188816666666,62.55514634408603,85.36673344086022,84.76403433333334,73.85863666666667,91.37808,86.03628666666667,99.79286666666667,49.242459999999994,80.83179333333332,92.94738333333333,85.56167666666666,78.02666333333333,93.30766333333334,99.19438000000001,92.90041666666667,96.10345666666666,90.27072666666668,94.47369666666667,93.66867666666667,75.69114666666667,100,77.45859333333333,74.29498666666667,93.69275333333333,51.98630666666667
2168,South-1,salman.amin,Noman.Baig,S1005,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-03-29,Non USF Sites,Not Shared,-,-,-,-,-,2023-07-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,88.08559129032258,88.47238095238095,98.56858569892472,90.96939833333333,98.3939329032258,91.45699044444446,95.34184476190477,98.11561533333335,94.06985866666669,91.70885264720941,93.60677389366786,95.8424395873016,91.00515989247313,98.95514244444445,98.86375741935483,99.1294623655914,98.88499266666666,98.78000000000002,99.52333333333333,99.34333333333332,99.46999999999998,99.39333333333333,100,98.37,98.52333333333333,99.31,99.31,99.02,99.39333333333333,100,98.52666666666669,98.61333333333334,98.58999999999999,98.71,98.50666666666666,99.15992666666666,99.31333333333333,98.52333333333333,98.90666666666668
2162,South-1,Aman.Siddiqui,ehsan_ali_c1,S1001,0,Baldia,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-04-03,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,70.21770903225809,70.7113098809524,71.80690215053765,80.8257196666667,82.28996236559139,63.98090811111112,56.05330522222223,66.24750247311829,68.45386466666668,70.91197368791605,75.69886338112308,63.58489078733573,70.44179634408603,69.88077633333334,76.75334462365593,85.62417698924732,72.88215333333333,76.44632666666666,86.827,70.58834666666667,81.66995,70.03617000000001,72.45103333333333,81.43679333333334,81.72397666666667,81.91666666666667,68.61072,82.64602333333333,77.75246666666666,77.21491666666667,85.97441666666667,77.63709333333333,72.19491666666666,77.20366,87.60266999999999,67.42534333333333,66.71014666666666,38.173316666666665,78.68505333333334
2067,South-1,salman.amin,syed_azeem_c1,S1005,0,Surjani,No,No,2G+3G+4G,BTS,-,-,Gold,PGS,2012-04-03,Non USF Sites,Shared as Guest,Telenor,KKQ730,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,99.64606913978494,96.14786500000001,92.47821032258064,87.83947066666666,74.73537526881721,91.50110444444444,86.9244210752688,84.74856258064516,76.33172988888889,96.09071482078853,84.6919834599761,82.66823784826761,93.66723612903226,94.33577377777775,87.92538043010752,90.36218569892476,87.167675,88.68098333333334,88.64805,83.63029666666667,88.58900999999999,88.43817999999999,88.52890666666667,88.60350666666666,88.72535333333333,88.63729,88.79288333333334,88.71439,88.68256333333333,76.43768333333333,87.22616666666666,88.77622000000001,88.73437666666666,88.55909000000001,88.64438666666666,88.49919,88.69341666666666,87.71884999999999,88.38736999999999
1975,South-1,moiz.hussain,Muhammad.Naeem-hrsg,S1010,0,Korangi,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-04-03,Non USF Sites,Shared as Host,Telenor,-,-,-,-,2023-10-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,93.58767129032258,93.74360452380951,87.53615086021506,78.61931744444445,75.94294215053762,78.24926799999999,78.16225404761904,55.43219634408602,76.27866555555556,91.62247555811571,77.60384253166069,69.95770531575354,76.67211892473117,76.98077155555553,76.26494956989248,86.28571741935485,95.91098433333333,98.40299,99.71666666666665,99.86333333333334,99.96666666666665,99.71333333333332,99.71999999999998,99.95,96.77666666666666,95.87333333333333,92.20258666666666,95.83333333333333,95.83333333333333,95.46666666666665,95.69666666666667,95.37333333333333,95.64999999999999,95.83,97.20338,100,99.50666666666666,84.67363,99.7095
2193,South-2,Syed.Hamid,shahid.ali_s2,S2007,3,Other Cities,No,No,2G+3G+4G,Minor Hub,-,-,Gold,PGS,2012-04-06,Non USF Sites,Not Shared,-,-,-,Yes,-,2024-10-15 00:00:00,0,150,0,120,150,120,120,90,180,30,90,30,97.71741150537635,99.01636666666666,92.93226741935483,94.12598488888888,97.45481279569894,97.32633277777776,95.6348921111111,94.03877204301075,92.92001677777772,96.55534853046595,96.30237682078852,94.19789364396654,95.24623720430108,97.90004944444446,97.06507236559138,96.56023838709675,97.66370866666666,98.39999999999999,98.48333333333333,96.1565,97.24333333333334,97.22333333333334,97.46999999999998,97.22666666666667,97.24000000000001,97.23,97.00999999999999,97.86333333333334,97.33,97.32,97.27,97.18666666666667,98.32666666666667,97.67333333333333,97.09333333333332,97.87392333333332,97.55333333333333,98.63666666666666,97.70316333333334
2167,South-1,Aman.Siddiqui,tauqeer_c1,S1006,0,Other Cities,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-04-09,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,92.59615268817207,89.12052380952382,89.34937215053759,87.45927700000001,81.40089021505376,67.46009933333333,78.86869535714287,90.46922333333332,85.82524388888888,90.35534954941117,78.7734221827957,85.05438752645502,87.44597150537635,81.00962577777779,82.9403422580645,93.86724021505376,99.70658533333332,99.76333333333334,99.61666666666667,99.57333333333334,99.54666666666667,99.38333333333333,99.70666666666666,99.71666666666665,99.11333333333334,99.63,85.21163666666666,99.63333333333333,99.54666666666667,99.81,99.73333333333333,99.74333333333334,99.67333333333333,99.75551333333333,99.73,99.69333333333333,99.66666666666667,99.65333333333332,99.60700666666666
2283,South-1,aqib.rasheed,MuhammadTanveeruddin,S1009,0,Other Cities,No,Yes,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-04-12,Non USF Sites,Not Shared,-,-,-,-,-,2023-05-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,98.75059139784946,99.3537419047619,99.97419354838709,96.14217977777778,96.09671387096776,88.52309711111114,87.48587988095241,79.3178706451613,88.46578988888889,99.35950895033282,93.58733025328557,85.08984680500087,87.935428172043,87.796412,97.39879516129031,99.9430476344086,98.70842200000001,100,100,100,99.74666666666667,100,100,100,99.73666666666666,98.94143333333334,100,100,100,100,99.99333333333334,100,100,100,99.73333333333333,100,100,87.35755333333334,100
137,South-2,Abdul.Salam,sajid_ali,S2008,0,Hyderabad,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-04-12,Non USF Sites,Not Shared,-,-,-,-,-,2023-12-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,94.48263279569893,96.26900380952381,94.15191139784946,97.24358577777778,93.86855741935486,96.69815511111112,93.1265617777778,92.09064066666666,91.2157901111111,94.96784933435741,95.93676610274792,92.14433085185186,98.01852075268818,98.0098727777778,96.36662311827958,94.98348096774195,91.25629633333334,94.01245,99.91666666666667,99.75,97.97439333333334,91.28471,91.25698,91.34176333333335,91.23095666666666,91.48647333333334,91.40098333333333,91.44849333333333,91.44736999999999,91.29956,91.12928666666669,91.26781,91.53746000000001,91.06121333333333,91.25424333333335,91.15407666666665,91.61204333333335,91.19676,91.05050999999999
2118,South-2,muhammad.aamir,gul.baloch,S2010,1,Mirpurkhas,No,No,2G+3G+4G,Minor Hub,-,-,Platinum,PGS,2012-05-02,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,87.45153677419357,89.59689297619049,89.98084677419355,90.03273077777779,88.40119322580647,73.333299,76.91692712643679,75.37619977777779,79.42292594444446,89.00975884152587,83.92240766786142,77.23868428288635,89.9954589247312,93.35197155555558,91.17794935483872,91.63656086021504,97.32409866666667,73.44639666666667,91.99669999999999,91.98505333333333,91.34985333333334,90.82851,90.96578333333333,93.54507333333333,96.99102333333333,97.00974666666667,96.84716666666667,97.0299,97.36030666666666,97.15901666666667,97.38226333333334,97.35484333333333,99.06784,98.14614,98.30139666666666,98.39099666666668,98.32575666666666,94.86394666666668,94.24878666666666
1946,South-2,Babar.Khan,mushtaq.butto_s2,S2009,0,Makli,No,No,2G+3G+4G,BTS,-,-,Gold,PGS,2012-05-02,Non USF Sites,Shared as Guest,Telenor,KMKL01,-,-,-,2023-06-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,98.2451965591398,99.25086297619048,99.51199559139786,98.900074,99.08659451612903,92.89425055555557,85.91157586206897,88.0123798924731,93.23415444444446,99.00268504224272,96.9603063572282,89.05270339966218,93.60442709677419,97.80177866666665,98.37519946236559,99.06624462365592,99.97684466666666,100,88.28602666666666,96.11818333333333,100,100,94.39814000000001,100,100,100,100,100,100,100,99.88625333333334,100,100,100,100,99.88219333333332,100,100,100
152,South-2,Abdul.Salam,sajid_ali,S2008,0,Hyderabad,No,No,2G+3G+4G,BTS,-,-,Gold,PGS,2012-05-02,Non USF Sites,Not Shared,-,-,-,-,-,2024-05-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,95.96219021505377,96.56622238095237,65.01361930107527,98.50264277777777,97.49472935483873,94.7019267777778,94.19873811111111,93.48573444444445,95.56018922222219,85.84734396569381,96.89976630346477,94.41488725925926,96.82979419354842,79.826675,95.83042247311828,93.25999365591396,97.87734566666667,83.55174333333333,98.01232333333333,98.41254333333332,81.42811,84.28079,81.04898,80.65563333333334,81.17043333333334,97.92422666666668,98.47754666666667,98.88,98.47333333333334,98.72879,95.04960666666666,98.77333333333333,98.76518333333333,98.43551666666667,98.39745,97.91759,98.36369666666667,96.38575666666668,97.95653333333333
2291,South-1,Aman.Siddiqui,omer.farooq,S1007,0,Highway,No,No,2G+3G+4G,BTS,-,-,Silver,SB,2012-06-07,Non USF Sites,Shared as Guest,Deodar,KHI2018,-,Yes,-,2022-04-11 00:00:00,1800,1500,1920,1800,1800,750,900,1050,1200,1200,2100,1620,55.319197741935504,55.71409928571429,76.3897088172043,67.59821988888888,58.25674860215054,85.73632644444447,84.52415752688172,74.59409354838711,60.379099444444435,62.47433528161803,70.5304316451613,73.16578350657109,59.86666344086022,88.25777844444444,85.70471440860216,79.52315258064515,96.39365033333334,88.63138666666667,72.46749,96.89683666666667,98.98,97.08666666666666,91.84999999999998,71.95912,97.02149000000001,92.79839,96.82272333333333,85.63271666666667,79.63,97.18333333333334,98.96333333333332,97.25,97.17333333333333,97.22666666666667,97.31333333333333,98.96666666666665,84.95650333333333,97.22666666666667,97.67666666666666
2176,South-1,salman.amin,Muhammad.Kashif,S1003,0,Orangi Town,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-06-29,Non USF Sites,Not Shared,-,-,-,-,-,2023-12-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,98.83641569892471,98.16112488095237,98.25537881720432,98.0580527777778,97.9568798924731,96.70591922222224,90.35504822222222,86.90110279569895,85.36483888888887,98.41763979902713,97.57361729749105,87.54032996893669,85.31989430107527,85.16586788888888,90.09923376344085,98.81397720430105,99.80866666666665,100,100,99.73333333333333,93.59940999999999,99.60000000000001,100,89.77659666666666,100,99.38333333333333,100,99.50333333333333,99.08,100,99.92666666666666,99.75999999999999,99.73666666666666,100,99.30666666666667,99.67,100,100,99.68666666666667
2114,South-1,Aman.Siddiqui,wajid_iqbal_c1,S1004,0,Other Cities,No,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2012-06-29,Non USF Sites,Not Shared,-,-,-,-,-,2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,86.89246236559138,92.43422107142858,92.77361150537635,91.11450366666668,92.35979924731183,88.00960622222223,91.34648154761905,87.73195379310344,92.46847277777778,90.7000983141321,90.49463637873357,90.51563603950008,91.5811270967742,92.16003666666666,87.99440827956988,76.66866505376345,92.392021,89.99602,91.39517333333333,92.02695,92.53229333333333,92.48088,93.00349666666666,91.99827,63.108646666666665,69.49092999999999,91.57997333333333,91.44714,89.67095333333334,91.63338333333333,93.97158666666667,93.57627666666667,93.86823333333332,94.03479666666665,93.06830000000001,94.09779666666667,94.23485333333333,83.60547,91.82951333333334
2281,South-1,Aman.Siddiqui,hamza.younus,S1008,0,Other Cities,No,No,2G+3G+4G,BTS,-,-,Silver,SB,2012-07-10,Non USF Sites,Shared as Guest,Telenor,KKQ132,-,-,-,2023-06-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,92.31795806451613,86.98043083333334,96.49482451612904,63.29927511111111,81.54676505376344,84.49114600000001,93.84890528735633,92.01405053763442,86.60218983333333,91.93107113799283,76.44572872162486,90.82171521944137,92.96436290322582,81.83353611111109,90.3902052688172,85.90506913978496,85.47169866666665,85.92745000000001,80.89047,77.33578666666666,92.68333333333334,79.8037,89.17433666666666,81.72833000000001,90.66733333333333,86.83100666666667,84.06314333333333,88.48281333333334,83.06875333333333,84.76914333333333,88.50837999999999,91.63414333333333,89.61601666666667,87.65907666666665,78.00643666666667,86.35245666666667,85.80794000000002,88.60928666666666,73.75410666666667
2235,South-1,moiz.hussain,abrehman,S1012,0,Landhi,No,No,2G+3G+4G,BTS,-,-,Gold,PGS,2012-07-23,Non USF Sites,Shared as Guest,Deodar,KHI9530,-,-,-,2021-12-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,80.49580204301076,78.71851142857143,91.48003096774194,96.67537333333333,91.25556483870967,68.24937388888888,89.57575086419754,91.26503440860215,81.31711311111111,83.56478147977471,85.39343735364396,87.38596612797026,67.1112039247312,96.13328488888888,97.16061774193547,96.72968483870967,96.03003866666666,97.49442333333333,97.34984333333334,97.97049,97.66722333333333,97.01505666666667,97.09115333333334,99.10208999999999,97.10420666666668,97.24077333333332,97.98141666666668,91.74859333333335,96.9876,93.45693999999999,95.35884,95.78341,97.09386666666667,97.3916,97.21963666666666,95.58545666666664,97.29964333333334,98.05531333333333,93.05568
